SETPOINT,PV 1,PV 2,MV 1,MV 2,Outcome
8,3,7,6,37,3
8,2,8,4,39,3
8,1,8,5,43,3
8,2,8,5,44,3
8,3,8,5,42,3
8,3,8,5,39,3
8,2,8,5,37,3
8,1,9,4,43,3
8,2,8,7,49,3
8,3,8,5,41,3
8,4,9,3,37,3
8,3,9,4,34,3
8,1,9,4,37,3
8,1,9,4,42,3
8,1,9,4,42,3
8,2,8,9,41,3
8,2,9,3,37,3
8,1,9,3,39,3
8,1,9,3,41,3
8,2,8,4,44,3
8,3,8,4,38,3
8,2,8,4,36,3
8,1,9,3,37,3
8,1,8,5,40,3
8,0,8,4,43,3
8,1,7,5,44,3
8,2,7,4,43,3
8,3,7,5,40,3
8,3,7,5,37,3
8,2,8,1,37,3
8,1,8,4,39,3
8,0,8,4,42,3
8,0,7,8,50,3
8,2,6,5,46,3
8,4,7,2,42,3
8,4,7,5,38,3
8,3,8,6,37,4
8,2,8,5,33,4
8,1,8,5,39,4
8,0,8,5,46,4
8,0,7,7,51,4
8,3,6,11,47,4
8,4,7,6,38,4
8,4,7,6,38,4
8,2,8,4,37,4
8,1,8,6,43,4
8,1,8,6,45,4
8,2,8,6,44,4
8,3,8,6,41,4
8,2,9,0,39,4
8,1,9,5,39,4
8,0,9,5,45,4
8,0,8,7,50,4
8,2,7,10,47,4
8,4,8,5,38,4
8,4,8,5,37,4
8,2,8,5,37,4
8,1,9,4,40,4
8,1,9,4,44,4
8,2,9,4,41,4
8,2,9,4,39,4
8,1,9,4,39,4
8,1,9,4,42,4
8,2,9,4,43,4
8,2,9,3,39,4
8,2,9,3,37,4
8,1,9,3,40,4
8,1,9,3,42,4
8,0,8,3,42,4
8,2,8,4,49,4
8,3,8,3,39,4
8,3,8,3,36,4
8,2,8,3,36,4
8,1,9,3,35,4
8,0,8,3,40,4
8,0,8,3,44,4
8,1,7,4,45,4
8,2,7,4,42,4
8,3,7,4,38,4
8,3,7,4,37,4
8,1,8,0,37,4
8,1,8,4,39,4
8,1,7,5,44,4
8,2,7,5,43,4
8,2,7,5,41,4
8,3,7,5,39,4
8,3,8,4,31,4
8,1,8,5,36,4
8,1,8,5,42,4
8,1,8,5,42,4
8,2,7,6,42,4
8,3,7,5,39,4
8,2,8,4,31,4
8,1,8,5,38,4
8,1,8,5,42,4
8,2,7,5,42,4
8,3,7,6,40,4
8,2,8,5,35,4
8,1,8,5,38,4
8,1,8,5,41,4
8,2,8,5,43,4
8,3,8,5,40,4
8,3,8,5,37,4
8,1,8,5,38,4
8,1,8,5,42,4
8,2,8,5,43,4
8,2,8,5,43,4
8,3,8,5,38,4
8,2,9,5,37,4
8,1,9,4,39,4
8,1,9,4,42,4
8,2,8,5,49,4
8,4,8,5,41,4
8,3,9,3,30,4
8,2,9,4,35,4
8,1,9,4,39,4
8,1,9,4,41,4
8,1,9,3,41,4
8,0,8,4,44,4
8,2,7,8,46,4
8,3,8,2,40,4
8,4,8,4,36,4
8,2,8,4,35,4
8,1,9,2,37,4
8,1,8,9,39,4
8,1,8,4,42,4
8,1,8,4,43,4
8,2,7,5,41,4
8,3,8,4,36,4
8,2,8,4,37,4
8,1,8,4,40,4
8,2,8,4,42,4
8,2,8,4,39,4
8,2,8,4,39,4
8,1,9,3,38,4
8,1,8,9,41,4
8,1,8,4,43,4
8,2,8,4,43,4
8,2,8,4,40,4
8,1,8,4,40,4
8,1,8,4,43,4
8,2,8,4,43,4
8,2,8,4,42,4
8,3,8,4,40,4
8,2,8,4,37,4
8,1,9,2,36,4
8,1,8,8,41,4
8,1,8,4,42,4
8,2,7,6,42,4
8,3,8,3,41,4
8,2,8,4,37,4
8,1,8,4,41,4
8,1,8,4,42,4
8,2,8,4,42,4
8,2,8,4,39,4
8,2,8,4,39,4
8,1,8,4,42,4
8,1,8,4,42,4
8,2,7,5,47,4
8,3,7,5,41,4
8,3,8,4,32,4
8,2,8,4,35,4
8,1,8,4,41,4
8,1,8,4,42,4
8,1,8,4,42,4
8,2,8,7,45,4
8,2,8,4,36,4
8,1,8,4,38,4
8,1,8,4,43,4
8,2,7,7,43,4
8,2,7,5,44,4
8,3,7,5,42,4
8,3,8,4,33,4
8,2,8,5,37,4
8,1,8,5,43,4
8,2,8,5,43,4
8,3,8,5,40,4
8,3,8,5,39,4
8,1,8,5,38,4
8,1,8,9,41,4
8,2,8,5,44,4
8,2,8,5,41,4
8,3,8,5,38,4
8,2,9,0,37,4
8,1,9,4,39,4
8,1,8,4,42,4
8,2,8,4,43,4
8,3,8,4,38,4
8,3,8,4,36,4
8,2,9,2,33,4
8,1,9,3,38,4
8,1,9,3,41,4
8,2,8,4,41,4
8,3,8,4,39,4
8,2,8,4,35,4
8,1,9,2,38,4
8,1,8,8,40,4
8,1,8,4,42,4
8,2,8,3,38,4
8,2,8,4,38,4
8,1,8,4,38,4
8,1,8,4,41,4
8,1,8,6,42,4
8,2,7,5,47,4
8,3,8,5,38,4
20,3,8,7,40,5
20,1,8,10,44,5
20,2,8,11,50,5
20,4,8,13,52,5
20,5,9,10,50,5
20,7,9,16,46,5
20,7,9,18,44,5
20,8,10,18,42,5
20,8,10,20,43,5
20,8,11,20,39,5
20,8,11,22,44,5
20,8,12,22,47,5
20,9,12,24,47,5
20,10,13,22,40,5
20,10,13,25,42,5
20,10,14,26,41,5
20,10,14,26,43,5
20,11,14,27,45,5
20,11,15,26,42,5
20,12,15,28,43,5
20,12,16,26,42,5
20,12,16,29,41,5
20,12,16,30,42,5
20,12,17,29,40,5
20,11,17,30,43,5
20,11,17,30,45,5
20,11,18,30,44,5
20,12,18,30,45,5
20,12,18,31,44,5
20,13,19,26,44,5
20,13,19,30,40,5
20,12,19,30,42,5
20,12,19,31,43,5
20,12,20,30,39,5
20,10,20,30,43,5
20,10,20,30,47,5
20,11,20,30,47,5
20,12,20,30,45,5
20,13,21,29,41,5
20,13,21,29,40,5
20,12,21,29,40,5
20,10,21,29,41,5
20,10,22,28,46,5
20,11,22,28,44,5
20,11,22,27,43,5
20,12,22,27,40,5
20,12,22,27,39,5
20,10,22,26,39,5
20,9,23,25,44,5
20,9,23,25,45,5
20,10,23,24,45,5
20,10,23,24,42,5
20,11,23,23,41,5
20,10,23,23,37,5
20,8,23,23,42,5
20,7,23,22,44,5
20,8,23,22,46,5
20,8,23,21,44,5
20,9,23,21,43,5
20,9,23,20,41,5
20,9,23,20,40,5
20,9,23,19,39,5
20,8,23,19,39,5
20,6,23,19,39,5
20,5,23,18,44,5
20,4,23,18,46,5
20,5,23,17,50,5
20,7,23,17,45,5
20,8,23,16,41,5
20,8,23,16,39,5
20,7,23,15,38,5
20,6,23,15,38,5
20,5,23,14,41,5
20,5,23,14,45,5
20,6,23,14,44,5
20,6,23,13,42,5
20,7,23,13,39,5
20,6,23,12,36,5
20,4,23,12,37,5
20,3,23,11,43,5
20,2,23,11,47,5
20,2,23,10,50,5
20,4,22,11,49,5
20,6,22,11,45,5
20,6,22,10,41,5
20,6,22,10,38,5
20,4,22,10,39,5
20,3,22,9,42,5
20,3,22,9,43,5
20,3,22,9,43,5
20,4,22,8,42,5
20,3,22,8,40,5
20,3,21,9,43,5
20,2,21,8,43,5
20,2,21,8,46,5
20,3,21,8,46,5
20,4,21,8,43,5
20,5,21,8,41,5
20,5,21,8,38,5
20,4,21,8,38,5
20,2,21,7,40,5
20,2,21,7,43,5
20,3,20,8,44,5
20,3,20,8,44,5
20,4,20,8,40,5
20,4,20,8,39,5
20,3,20,8,39,5
20,1,20,8,42,5
20,2,20,8,45,5
20,3,20,8,45,5
20,4,19,9,42,5
20,4,19,9,41,5
20,4,19,9,41,5
20,4,19,9,40,5
20,5,19,9,40,5
20,4,19,9,40,5
20,3,19,9,43,5
20,4,19,10,43,5
20,4,19,10,42,5
20,4,19,10,41,5
20,4,19,10,42,5
20,5,19,10,41,6
20,5,19,10,39,6
20,5,19,11,39,6
20,4,19,11,41,6
20,2,19,11,43,6
20,3,19,11,48,6
20,4,19,11,46,6
20,5,19,11,42,6
20,6,19,11,40,6
20,6,19,12,38,6
20,5,20,10,35,6
20,3,20,11,40,6
20,3,20,11,43,6
20,4,19,11,44,6
20,5,19,12,44,6
20,5,20,12,37,6
20,5,20,11,40,6
20,4,20,11,40,6
20,4,20,11,42,6
20,5,20,11,43,6
20,4,20,11,40,6
20,3,20,11,43,6
20,3,20,11,45,6
20,4,20,11,45,6
20,5,20,11,44,6
20,5,20,11,42,6
20,6,20,11,40,6
20,5,20,11,38,6
20,4,20,11,40,6
20,3,20,11,43,6
20,4,20,11,45,6
20,5,20,11,45,6
20,5,20,11,42,6
20,5,20,11,41,6
20,6,20,11,38,6
20,5,20,11,38,6
20,3,20,11,41,6
20,3,20,11,45,6
20,4,20,11,46,6
20,5,20,11,44,6
20,5,20,11,42,6
20,6,20,11,41,6
20,6,20,11,38,6
20,4,20,11,41,6
20,3,20,11,44,6
20,4,20,11,45,6
20,5,20,11,44,6
20,5,20,11,42,6
20,5,20,11,41,6
20,6,20,11,38,6
20,5,20,11,39,6
20,3,20,11,42,6
20,3,20,11,45,6
20,4,20,11,45,6
20,5,20,11,44,6
20,5,20,11,41,6
20,6,20,11,40,6
20,5,20,11,38,6
20,4,20,11,41,6
20,4,20,11,44,6
20,4,20,11,43,6
20,5,20,11,43,6
20,5,20,11,41,6
20,5,20,11,41,6
20,5,20,11,40,6
20,5,20,11,41,6
20,5,20,11,40,6
20,4,20,11,40,6
20,4,20,11,43,6
20,5,20,11,42,6
20,5,20,11,41,6
20,5,20,11,41,6
20,5,20,11,40,6
20,4,20,11,40,6
20,3,20,11,44,6
20,3,20,11,45,6
20,4,20,11,45,6
20,5,20,11,43,6
20,5,20,11,42,6
20,6,20,11,42,6
20,5,20,11,38,6
20,5,20,11,40,6
20,3,20,11,42,6
20,2,20,11,45,6
20,2,20,11,49,6
20,4,20,11,50,6
20,5,20,11,44,6
20,6,20,11,40,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,40,6
20,3,20,11,43,6
20,4,20,11,45,6
20,5,20,11,44,6
20,6,20,11,42,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,39,6
20,3,20,11,45,6
20,4,20,11,45,6
20,5,20,11,44,6
20,5,20,11,42,6
20,6,20,11,41,6
20,5,20,11,38,6
20,4,20,11,41,6
20,3,20,11,44,6
20,4,20,11,45,6
20,5,20,11,43,6
20,5,20,11,42,6
20,4,20,11,41,6
20,3,20,11,46,6
20,4,20,11,45,6
20,5,20,11,45,6
20,6,20,11,42,6
20,5,20,11,39,6
20,5,20,11,42,6
20,5,20,11,41,6
20,4,20,11,43,6
20,5,20,11,42,6
20,4,20,11,41,6
20,5,20,11,43,6
20,5,20,11,43,6
20,5,20,11,41,6
20,6,20,11,40,6
20,5,20,11,40,6
20,3,20,11,42,6
20,3,20,11,45,6
20,4,20,11,46,6
20,5,20,11,44,6
20,6,20,11,40,6
20,5,20,11,40,6
20,5,20,11,40,6
20,4,20,11,40,6
20,3,20,11,42,6
20,3,20,11,45,6
20,4,20,11,45,6
20,5,20,11,43,6
20,5,20,11,41,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,39,6
20,2,20,11,42,6
20,3,20,11,47,6
20,4,20,11,46,6
20,5,20,11,44,6
20,6,20,11,42,6
20,6,20,11,39,6
20,5,20,11,38,6
20,3,20,11,42,6
20,2,20,11,46,6
20,3,20,11,49,6
20,5,20,11,47,6
20,6,20,11,44,6
20,6,20,11,42,6
20,6,20,11,38,6
20,5,20,11,38,6
20,4,20,11,40,6
20,3,20,11,43,6
20,3,20,11,45,6
20,4,20,11,46,6
20,5,20,11,43,6
20,6,20,11,41,6
20,6,20,11,39,6
20,5,20,11,38,6
20,4,20,11,40,6
20,3,20,11,43,6
20,4,20,11,46,6
32,4,20,15,48,1
32,6,20,17,50,1
32,8,20,19,47,1
32,9,20,20,45,1
32,9,20,22,45,1
32,10,20,24,44,1
32,11,20,26,44,1
32,11,21,27,41,1
32,11,21,28,44,1
32,11,21,30,45,1
32,12,21,32,47,1
32,13,22,31,44,1
32,14,22,34,45,1
32,14,22,36,45,1
32,15,22,37,46,1
32,16,22,39,45,1
32,16,23,39,43,1
32,16,23,41,46,1
32,17,23,42,46,1
32,17,24,40,46,1
32,18,24,44,45,1
32,18,24,45,45,1
32,19,24,46,44,1
32,19,25,47,43,1
32,19,25,48,44,1
32,19,25,49,45,1
32,19,26,49,40,1
32,18,26,50,45,1
32,18,26,51,51,1
32,20,27,49,53,1
32,21,27,52,48,1
32,22,27,53,47,1
32,22,27,54,45,1
32,23,28,52,45,1
32,23,28,54,42,1
32,22,28,55,41,1
32,21,29,50,47,1
32,21,29,55,50,1
32,22,29,56,50,1
32,23,29,56,47,1
32,23,29,57,44,1
32,23,30,56,41,1
32,23,30,56,43,1
32,23,30,57,43,1
32,23,31,52,43,1
32,23,31,56,42,1
32,22,31,57,42,1
32,22,31,57,45,1
32,23,31,57,43,1
32,23,32,56,41,1
32,23,32,56,41,1
32,21,32,56,42,1
32,20,32,56,47,1
32,21,32,56,51,1
32,23,33,53,44,1
32,22,33,55,45,1
32,23,33,55,46,1
32,23,33,55,42,1
32,22,33,55,41,1
32,22,33,55,42,1
32,22,33,55,44,1
32,22,34,51,40,1
32,21,34,54,42,1
32,19,34,53,44,1
32,19,34,53,48,1
32,21,34,53,49,1
32,21,34,52,46,1
32,22,34,52,44,1
32,22,34,52,41,1
32,21,34,51,40,1
32,19,34,51,43,1
32,20,34,51,47,1
32,21,35,47,40,1
32,20,35,49,43,1
32,19,35,49,44,1
32,19,35,49,45,1
32,20,35,48,43,1
32,19,35,48,42,1
32,19,35,47,42,1
32,19,35,47,42,1
32,17,35,46,42,1
32,16,35,46,47,1
32,17,35,45,49,1
32,18,35,45,47,1
32,19,35,44,41,1
32,19,35,44,40,1
32,18,35,44,41,1
32,17,35,43,43,1
32,17,35,43,44,1
32,17,35,42,44,1
32,17,35,42,43,1
32,17,35,41,42,1
32,17,35,41,41,1
32,17,35,40,41,1
32,17,35,40,40,1
32,15,35,39,40,1
32,14,35,39,45,1
32,14,34,40,50,1
32,16,34,39,46,1
32,16,34,39,43,1
32,16,34,38,42,1
32,16,34,38,42,1
32,16,34,38,40,1
32,15,34,38,40,1
32,14,34,37,42,1
32,13,34,37,47,1
32,14,34,37,48,1
32,15,34,36,47,1
32,15,34,36,42,1
32,15,34,36,41,1
32,15,34,35,40,1
32,14,34,35,40,1
32,14,34,35,42,1
32,14,33,36,42,1
32,14,33,35,43,1
32,14,33,35,42,1
32,14,33,35,42,1
32,14,33,35,42,1
32,14,33,34,42,1
32,14,33,34,42,1
32,14,33,34,41,1
32,14,33,34,41,2
32,12,33,34,43,2
32,11,33,34,47,2
32,12,33,34,49,2
32,13,33,33,48,2
32,14,33,33,44,2
32,14,32,34,44,2
32,15,32,35,43,2
32,15,32,34,39,2
32,15,32,34,39,2
32,13,32,34,38,2
32,12,32,34,46,2
32,11,32,34,49,2
32,13,32,34,49,2
32,14,32,34,47,2
32,15,32,34,44,2
32,15,32,34,41,2
32,14,32,34,40,2
32,12,32,34,44,2
32,12,32,34,48,2
32,12,32,34,49,2
32,14,32,34,48,2
32,15,32,34,45,2
32,15,32,34,40,2
32,15,32,34,39,2
32,13,32,34,40,2
32,12,32,34,45,2
32,13,31,38,48,2
32,14,31,35,48,2
32,15,31,35,43,2
32,15,31,35,41,2
32,15,31,35,41,2
32,13,31,35,41,2
32,13,31,35,46,2
32,13,31,36,48,2
32,14,31,36,46,2
32,15,31,36,43,2
32,16,31,36,42,2
32,16,31,36,40,2
32,14,31,36,40,2
32,13,31,37,45,2
32,14,31,37,49,2
32,15,31,37,46,2
32,16,31,37,44,2
32,16,31,37,42,2
32,16,31,37,41,2
32,15,31,37,41,2
32,15,31,38,43,2
32,14,31,38,44,2
32,15,31,38,43,2
32,15,31,38,43,2
32,15,31,38,43,2
32,15,31,38,43,2
32,16,31,38,43,2
32,16,31,39,42,2
32,15,31,39,44,2
32,15,31,42,40,2
32,15,31,39,44,2
32,15,31,40,40,2
32,15,31,42,44,2
32,16,31,39,43,2
32,16,32,37,43,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,41,2
32,16,32,39,41,2
32,15,32,39,42,2
32,13,32,39,47,2
32,14,32,39,49,2
32,15,32,39,48,2
32,16,32,39,45,2
32,16,32,39,43,2
32,17,32,39,41,2
32,16,32,39,41,2
32,16,32,39,42,2
32,14,32,39,42,2
32,14,32,39,46,2
32,14,32,39,48,2
32,16,32,39,45,2
32,16,32,39,43,2
32,17,32,39,42,2
32,16,32,39,40,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,42,2
32,15,32,39,43,2
32,15,32,39,43,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,42,2
32,14,32,39,43,2
32,13,32,39,48,2
32,14,32,39,51,2
32,15,32,39,49,2
32,16,32,39,46,2
32,17,32,39,44,2
32,17,32,39,41,2
32,17,32,39,40,2
32,15,32,39,42,2
32,14,32,39,46,2
32,15,32,39,48,2
32,16,32,39,46,2
32,16,32,39,45,2
32,17,32,39,42,2
32,17,32,39,40,2
32,15,32,39,41,2
32,14,32,39,43,2
32,14,32,39,48,2
32,15,32,39,48,2
32,16,32,39,44,2
32,16,32,39,43,2
32,17,32,39,42,2
32,16,32,39,40,2
32,15,32,39,41,2
32,13,32,39,43,2
32,14,32,39,50,2
32,15,32,39,48,2
32,16,32,39,45,2
32,17,32,39,43,2
32,17,32,39,41,2
32,17,32,39,41,2
32,15,32,39,43,2
32,13,32,39,47,2
32,14,32,39,49,2
32,16,32,39,47,2
32,16,32,39,44,2
32,16,32,39,43,2
32,17,32,39,42,2
32,16,32,39,42,2
32,14,32,39,43,2
32,13,32,39,47,2
32,14,32,39,50,2
32,15,32,39,49,2
32,16,32,39,46,2
32,17,32,39,42,2
32,17,32,39,41,2
32,16,32,39,40,2
32,15,32,39,42,2
32,16,32,39,44,2
32,16,32,39,43,2
32,16,32,39,42,2
32,16,32,39,42,2
32,16,32,39,41,2
32,15,32,39,41,2
32,15,32,39,42,2
32,15,32,39,43,2
32,16,32,39,43,2
32,16,32,39,41,2
32,16,32,39,41,2
32,14,32,39,42,2
32,13,32,39,47,2
32,14,32,39,51,2
32,16,32,39,47,2
32,17,32,39,44,2
32,17,32,39,41,2
32,17,32,39,41,2
32,16,32,39,40,2
32,14,32,39,42,2
32,14,32,39,46,2
32,15,32,39,48,2
32,16,32,39,46,2
32,17,32,39,44,2
32,17,32,39,42,2
32,17,32,39,41,2
32,16,32,39,40,2
32,14,32,39,45,2
8,13,32,32,42,3
8,14,32,29,37,3
8,12,32,24,34,3
8,10,32,21,33,3
8,9,32,18,32,3
8,7,32,14,32,3
8,5,31,11,30,3
8,4,31,7,32,3
8,2,31,4,31,3
8,1,30,3,30,3
8,0,30,0,32,3
8,0,28,3,35,3
8,0,26,3,34,3
8,0,25,0,34,3
8,0,23,1,34,3
8,0,21,0,37,3
8,0,20,1,34,3
8,0,18,1,34,3
8,0,17,2,36,3
8,0,16,0,35,3
8,0,14,0,35,3
8,0,13,1,35,3
8,0,12,0,35,3
8,0,11,0,35,3
8,0,9,1,36,3
8,0,9,1,35,3
8,0,8,2,37,3
8,1,7,3,44,3
8,1,6,8,39,3
8,2,6,3,39,3
8,1,7,2,36,3
8,1,7,3,38,3
8,1,6,4,42,3
8,1,5,7,42,3
8,2,5,6,43,3
8,3,5,6,41,3
8,3,6,5,35,3
8,2,6,6,38,3
8,1,7,5,36,3
8,0,6,11,42,3
8,0,6,7,47,3
8,1,5,8,51,3
8,4,5,8,45,3
8,5,5,9,41,3
8,5,6,7,35,3
8,3,6,9,38,3
8,2,7,8,36,3
8,1,7,8,43,3
8,1,7,8,50,3
8,3,7,9,47,3
8,5,8,5,42,3
8,5,8,8,39,3
8,5,8,8,38,3
8,4,9,7,33,3
8,2,9,7,37,3
8,2,10,3,39,3
8,1,10,6,43,3
8,1,10,8,45,3
8,2,9,6,47,3
8,4,10,1,42,3
8,3,10,5,36,3
8,2,10,5,38,3
8,1,10,5,41,3
8,0,10,4,43,3
8,2,9,5,45,3
8,3,9,4,42,3
8,3,9,4,39,3
8,2,10,0,33,3
8,1,10,3,40,3
8,1,9,7,41,3
8,0,8,3,43,3
8,1,8,4,46,3
8,3,8,4,43,3
8,3,8,4,36,3
8,2,8,4,38,3
8,1,8,7,42,3
8,1,8,4,43,3
8,2,8,4,42,3
8,1,8,4,40,3
8,1,8,4,41,3
8,2,8,4,43,3
8,3,8,4,40,3
8,2,8,4,37,3
8,1,8,4,38,3
8,1,8,4,42,3
8,1,8,4,43,3
8,2,8,4,41,3
8,2,8,4,40,3
8,2,8,4,38,3
8,1,9,3,37,3
8,1,9,3,40,3
8,1,8,5,44,3
8,2,8,4,42,3
8,2,8,4,39,3
8,3,8,4,38,3
8,2,9,0,38,3
8,1,9,3,37,3
8,1,8,8,40,3
8,2,8,3,41,3
8,3,8,3,38,3
8,2,8,3,37,3
8,1,8,3,39,3
8,1,8,3,41,3
8,2,7,7,41,3
8,3,7,4,39,3
8,2,8,4,36,3
8,1,8,4,38,3
8,1,8,4,41,3
8,0,7,9,42,3
8,1,7,5,47,3
8,3,6,6,43,3
8,4,7,3,35,3
8,3,7,5,35,3
8,2,8,3,37,3
8,1,8,5,39,3
8,0,8,5,43,3
8,0,7,7,45,3
8,2,6,9,50,3
8,4,6,7,44,3
8,5,7,5,37,3
8,4,7,6,37,3
8,2,8,5,37,4
8,1,8,6,43,4
8,1,8,6,45,4
8,3,8,6,44,4
8,4,8,6,41,4
8,3,9,4,37,4
8,2,9,5,37,4
8,1,9,5,44,4
8,1,9,5,44,4
8,1,9,4,45,4
8,2,8,5,48,4
8,3,8,5,42,4
8,4,9,4,38,4
8,3,9,4,36,4
8,1,9,4,39,4
8,1,9,4,42,4
8,1,9,4,42,4
8,2,9,4,41,4
8,2,9,3,38,4
8,1,9,3,36,4
8,1,9,3,41,4
8,1,9,3,41,4
8,2,8,5,42,4
8,2,9,2,36,4
8,1,9,3,36,4
8,1,9,3,39,4
8,1,8,8,46,4
8,0,8,3,43,4
8,1,7,4,48,4
8,2,7,4,43,4
8,3,7,4,39,4
8,3,8,4,37,4
8,1,8,3,38,4
8,1,8,4,41,4
8,1,8,4,42,4
8,0,7,5,45,4
8,2,6,5,46,4
8,3,6,6,48,4
8,4,7,5,36,4
8,4,7,5,36,4
8,2,8,2,34,4
8,1,8,5,40,4
8,1,7,7,43,4
8,0,7,6,48,4
8,2,6,7,48,4
8,4,7,7,42,4
8,4,7,6,38,4
8,4,7,6,38,4
8,2,8,5,32,4
8,1,8,6,39,4
8,0,8,6,43,4
8,0,8,6,48,4
8,2,7,7,49,4
8,4,7,7,44,4
8,5,8,7,40,4
8,4,8,6,34,4
8,3,8,6,36,4
8,2,9,5,40,4
8,1,9,5,43,4
8,1,8,8,46,4
8,2,8,6,48,4
8,4,8,6,43,4
8,4,9,6,38,4
8,2,9,5,37,4
8,1,9,5,41,4
8,1,9,5,43,4
8,2,9,4,43,4
8,3,9,4,40,4
8,2,9,4,37,4
8,1,9,4,40,4
8,1,9,4,43,4
8,2,9,4,42,4
8,2,9,3,39,4
8,2,9,3,38,4
8,1,9,3,39,4
8,1,9,3,41,4
8,1,8,4,42,4
8,1,8,4,43,4
8,1,7,9,44,4
8,2,7,5,44,4
8,3,7,5,42,4
8,3,8,4,36,4
8,2,8,4,38,4
8,1,8,4,42,4
8,1,8,4,43,4
8,2,8,4,43,4
8,2,8,4,40,4
8,3,8,4,38,4
8,2,8,4,38,4
8,1,9,2,36,4
8,0,8,5,47,4
8,0,7,4,44,4
8,1,7,5,48,4
8,2,6,6,47,4
8,4,6,6,40,4
8,4,7,5,37,4
8,3,7,6,37,4
8,1,8,4,34,4
8,0,8,5,42,4
8,0,7,10,45,4
8,2,7,6,46,4
8,4,7,6,41,4
8,4,7,6,38,4
8,3,8,5,37,4
8,2,8,6,37,4
8,1,9,6,40,4
8,1,9,5,43,4
8,1,8,6,46,4
8,3,8,5,43,4
8,4,8,5,39,4
8,3,9,4,30,4
8,2,9,4,35,4
8,1,9,4,41,4
8,0,9,4,42,4
8,0,8,6,50,4
8,2,8,5,46,4
8,4,8,5,40,4
8,3,8,5,36,4
8,2,9,2,35,4
8,1,9,4,40,4
8,0,8,9,42,4
8,0,8,4,45,4
8,2,7,5,50,4
8,3,7,5,43,4
8,4,7,5,38,4
8,2,8,4,36,4
8,1,8,5,41,4
8,1,8,5,44,4
8,0,8,5,44,4
8,2,7,6,49,4
8,3,7,6,45,4
8,4,7,6,38,4
8,3,8,5,35,4
8,2,8,5,38,4
8,1,9,3,42,4
8,0,8,7,42,4
8,2,8,5,50,4
8,3,8,5,41,4
8,4,8,5,37,4
8,3,8,5,36,4
8,2,9,4,33,4
8,0,9,4,41,4
8,0,8,4,43,4
8,2,7,5,47,4
8,3,7,6,42,4
8,4,8,4,34,4
8,3,8,5,36,4
8,1,8,5,39,4
8,1,8,8,39,4
8,0,8,5,45,4
8,1,7,5,47,4
8,2,7,6,46,4
8,4,7,6,42,4
8,4,8,5,35,4
8,3,8,5,36,4
8,1,9,2,37,4
8,0,9,4,43,4
8,0,8,10,45,4
8,2,7,5,47,4
8,3,7,6,45,4
8,4,8,5,37,4
8,2,8,5,36,4
8,1,9,3,39,4
8,1,8,6,45,4
8,1,8,5,45,4
8,1,7,8,45,4
20,3,7,6,47,5
20,4,7,10,46,5
20,5,8,11,42,5
20,6,8,13,44,5
20,6,9,10,43,5
20,7,9,16,44,5
20,7,10,18,43,5
20,7,10,19,41,5
20,8,10,20,44,5
20,8,11,21,43,5
20,9,11,22,45,5
20,9,12,23,40,5
20,8,12,24,45,5
20,7,13,24,47,5
20,8,13,25,51,5
20,10,14,26,51,5
20,12,14,27,45,5
20,12,14,28,43,5
20,12,15,27,37,5
20,11,15,28,40,5
20,9,16,27,46,5
20,9,16,29,52,5
20,10,16,30,53,5
20,12,17,26,50,5
20,14,17,30,46,5
20,14,17,31,42,5
20,14,18,30,41,5
20,13,18,30,40,5
20,11,18,31,44,5
20,11,19,30,45,5
20,12,19,30,46,5
20,13,19,31,45,5
20,13,19,31,44,5
20,13,20,30,41,5
20,13,20,30,41,5
20,13,20,30,41,5
20,12,21,30,42,5
20,12,21,29,39,5
20,11,21,29,41,5
20,10,21,29,47,5
20,11,21,29,47,5
20,11,21,29,45,5
20,12,22,28,41,5
20,11,22,27,40,5
20,9,22,27,43,5
20,10,22,27,48,5
20,11,22,27,45,5
20,12,22,26,42,5
20,11,23,21,39,5
20,10,23,25,39,5
20,10,23,24,40,5
20,8,23,24,45,5
20,7,23,23,48,5
20,9,23,23,47,5
20,9,23,23,46,5
20,11,23,22,43,5
20,10,23,22,39,5
20,10,23,21,38,5
20,8,23,21,40,5
20,7,23,20,43,5
20,6,23,20,46,5
20,7,23,19,48,5
20,8,23,19,47,5
20,9,23,19,44,5
20,9,23,18,39,5
20,8,23,18,39,5
20,7,23,17,39,5
20,6,23,17,40,5
20,5,23,17,44,5
20,5,23,16,47,5
20,7,23,15,44,5
20,7,23,15,40,5
20,7,23,14,39,5
20,5,23,14,40,5
20,4,23,14,44,5
20,5,23,13,45,5
20,6,23,13,44,5
20,6,23,12,39,5
20,6,23,12,38,5
20,5,23,11,37,5
20,4,23,11,39,5
20,3,23,10,40,5
20,3,23,10,45,5
20,3,23,9,43,5
20,4,22,10,44,5
20,5,22,10,41,5
20,5,22,9,39,5
20,4,22,9,38,5
20,3,22,9,41,5
20,2,22,8,45,5
20,2,22,8,45,5
20,3,22,8,44,5
20,4,21,9,41,5
20,4,21,8,40,5
20,4,21,8,39,5
20,3,21,8,40,5
20,2,21,8,43,5
